,SPE,Mean,STD,SKEW,KURT
0,3.5489678271781933,0.040777413596709895,0.050031630939708215,0.00019099595871297477,2.5981875580642452e-05
1,3.7794547742396203,0.03950579057885714,0.03915710662560961,0.00010849558044746719,1.3405191773681041e-05
2,3.6216936874153993,0.03931799698742312,0.04664754456536975,0.00017220838520802816,2.3622045503476463e-05
3,3.8455264138970526,0.03856103926572892,0.03492322119123396,7.809033519809655e-05,9.192335772555447e-06
4,3.1321549134899547,0.04030532270152217,0.06994370055097497,0.0006653596127062923,0.00012649983741646971
5,3.3160080674177594,0.039346809805176644,0.06918961728422503,0.0009807821424489354,0.000253405015807631
6,3.6267448594648175,0.036883688317644145,0.04531635706087846,0.00019475970415537441,2.7041539073807356e-05
7,3.642252936741713,0.03790449070278906,0.03997014619170455,6.255844243372494e-05,6.915328093649432e-06
8,3.7883555913871128,0.036544053279736456,0.035852561931117084,8.214269116485414e-05,9.478960906990656e-06
9,3.70636444529454,0.035514416813599015,0.042122222605108166,0.00018752814150182063,2.765373656708161e-05
10,3.6017707056738373,0.03529606563631727,0.048673258643236066,0.00033676060688507206,6.275783146280091e-05
11,3.6681680845303744,0.038769161000937774,0.04563496612324912,0.00021159329443233644,3.356725564484457e-05
12,3.5533498971253543,0.039224250249818356,0.05035733149849361,0.00024964041470417625,3.9481422102012546e-05
13,3.4694675115123776,0.03830891548086739,0.05992627778214986,0.000636925180356812,0.0001438698710432527
14,3.7275316814167145,0.03814402018081878,0.04315120316227354,0.00018619803721633244,2.6977164911836566e-05
15,3.333829898067513,0.03983826378882971,0.0645291610835155,0.0006303636585666307,0.0001256077906116613
16,3.914507501294157,0.036134996874989084,0.027536021335252996,2.524693620089481e-05,2.048456329901144e-06
17,3.7375396791706597,0.03934623241385495,0.04282003883382876,0.00017432301457873442,2.686801323556635e-05
18,3.8570279551376347,0.038901357623076276,0.030407895992606564,1.6979584664934157e-05,1.9152845542172913e-06
19,3.633659289632191,0.035011872099824926,0.04523103094219939,0.0002598016903613964,4.5493664176730486e-05
20,3.609374703929301,0.03818555902678912,0.04921663789841,0.00029641410072734167,5.353850584621284e-05
21,3.92580740323461,0.03940926177758748,0.0310074840616342,5.245512016705917e-05,4.913164670797417e-06
22,3.245932426792854,0.03915529174340218,0.06830170446626274,0.0008654991942779898,0.00021626648011760527
23,3.6991787615968934,0.038219037837379066,0.041348176834945634,0.00011012239955899047,1.3010987702123774e-05
