,SPE,Mean,STD,SKEW,KURT
0,2.7967302836825816,0.012597769534961164,0.02927709350509124,8.784498200089922e-05,1.1203980903103003e-05
1,2.968980085159643,0.023064519194107937,0.045896365573319414,0.0002597833968109118,4.167750553961472e-05
2,3.2790047169884975,0.00343440223169014,0.0054051197826182,3.222765633518057e-07,5.48811663410274e-09
3,2.6907698672277838,0.008228667457853972,0.01831956134272297,1.5906179235689394e-05,9.780553327671194e-07
4,2.4717075958723864,0.0075148401105844375,0.018943278264249245,1.9726881072317183e-05,1.3372774126340375e-06
5,3.190398656926494,0.009619326087525675,0.01657667741268288,1.0905020950397885e-05,6.262072825612961e-07
6,2.8492427710989774,0.011744381296805754,0.024925947635792933,4.097158894073577e-05,3.4694055375641187e-06
7,2.2714799617785904,0.007640869238116574,0.020681535617222316,2.5570523466374513e-05,1.8471729659688364e-06
8,2.957936030870707,0.014181595389177066,0.028385214518557727,5.826108734309617e-05,5.626595897607807e-06
9,2.853147669437234,0.007985288264779074,0.018030406708123642,1.7624891647251424e-05,1.1622699171328776e-06
10,3.1351319409334844,0.012564925956864238,0.022096086586280657,2.840065376810231e-05,2.3672239479943533e-06
11,3.229624314520668,0.019111733160085735,0.030641175106332477,6.092811811024251e-05,6.119819506381534e-06
12,3.518725079773604,0.019133380159340543,0.02358599552330647,1.8319722958789946e-05,1.154836333230668e-06
13,3.222775095673439,0.003582822477406465,0.005551815666178148,3.120958620567858e-07,5.4194570403693e-09
14,2.8182728060861173,0.019304451481261413,0.04007159864575438,0.00015763965744857507,2.032425370552375e-05
15,2.5842354163409644,0.00960565403891912,0.023981835843629347,4.3098716784644395e-05,3.8838439636855685e-06
16,3.271410023722874,0.013834375809715423,0.020172505686573545,1.60586865631591e-05,1.1672797253363173e-06
17,2.8258704895549043,0.009614340457928033,0.01974504683654257,1.7670412712090325e-05,1.0443988015689246e-06
18,2.5742550446795827,0.00929888007571431,0.023425340345389813,4.268575932106247e-05,4.0784378499070335e-06
19,2.877102947382021,0.008312234318660327,0.016357072591109793,9.15808227720929e-06,4.1732683802093374e-07
20,2.7977439854221298,0.019318040488038066,0.03932549954861146,0.00012927497831563556,1.434308261994119e-05
21,2.907828448945856,0.012947107778959974,0.02533460205966903,3.62212548379963e-05,2.7009674242686463e-06
22,3.2389254811542467,0.01781879471697607,0.028093682637140495,4.4647573020017674e-05,3.987136583104127e-06
23,3.1695537122784527,0.017811921495512768,0.029072795141691792,4.566005675025107e-05,3.6888792641111707e-06
