,SPE,Mean,STD,SKEW,KURT
0,3.337390431973142,0.03823313147858984,0.06370827402719069,0.0007339515643082485,0.0001728135953204164
1,3.6050709803770467,0.03861021108447335,0.05041073079033063,0.0003294457267884043,6.091006440444686e-05
2,3.7478705601930393,0.04147961125698649,0.040170549682140295,8.142711688340678e-05,9.880386250784575e-06
3,3.6591297427846476,0.0379711133782022,0.047742742430795425,0.0002964028414902626,5.3163032849364565e-05
4,3.5834639394075425,0.039148176230359086,0.04592599605901537,0.00013849817843688818,1.7654561213592438e-05
5,3.5547123901870155,0.03823078738810042,0.052588711337763765,0.00038410449304120093,7.34319046397176e-05
6,3.6089446063693282,0.03824568350590282,0.04630566473203843,0.00020286860062749222,3.232553595263444e-05
7,3.4807129876143215,0.03866901523507214,0.05106374701004764,0.00022207362589878006,3.253735284733294e-05
8,3.695746605281881,0.03729043000360579,0.04003756763330317,0.000126418873767608,1.8505854940027606e-05
9,3.674776113063657,0.035833941209495235,0.03903109274421587,0.00010980703480687048,1.5588359348792107e-05
10,3.7188690441605403,0.04094584891247776,0.04698108849571838,0.0002469288803107856,3.940771913538218e-05
11,3.706431105431763,0.036828253810798364,0.040669737798906626,0.00013980707283113493,2.007828933828696e-05
12,3.7753382647278575,0.04017989488540637,0.040471611441164825,0.00012495685943176237,1.6151959555284383e-05
13,3.717872380538761,0.03563685473146323,0.04285351993341163,0.00023103284506994134,3.8215471001125125e-05
14,3.790171599636069,0.04035163641920956,0.040547132835872066,0.0001402675742921877,1.967115710384044e-05
15,3.7722131735352793,0.040666097209407316,0.04398056546249738,0.0002098175265573985,3.1629765914337586e-05
16,3.849343745759281,0.03824652788267853,0.03318789430328687,5.6845784498912957e-05,6.131575959589526e-06
17,3.538048733110917,0.04295847149874655,0.0585621554355979,0.0004911342625320229,0.00010232236915008347
18,3.5222721329108917,0.03948178153217004,0.05459583341778038,0.0004244785803963406,8.701094540439142e-05
19,3.711517654558146,0.03669490889084822,0.04099800084635611,0.00016489690940167407,2.5914088344009753e-05
20,3.592786134902211,0.040289261294042554,0.056445652606266404,0.0005042526780605456,0.00010009501895094164
21,3.662341145904819,0.037523746487277826,0.04865239928268967,0.00033789346968818724,6.145674808443594e-05
22,3.725027622770878,0.03524207530210439,0.03521867398309861,5.200573656219186e-05,4.9607301959566985e-06
23,3.861861444874412,0.04375470881207429,0.03537292207561918,4.423810325689818e-05,5.177483761241645e-06
