,SPE,Mean,STD,SKEW,KURT
0,3.39325900605173,0.03886631312257062,0.060354811476751966,0.000584749284885457,0.00012857322877177395
1,3.5887687062952844,0.037601596517273586,0.04736315365265329,0.00022790875809387394,3.709813529628152e-05
2,3.820162237260298,0.03655869020605122,0.03317902533895709,5.474833878104447e-05,5.709557030310682e-06
3,3.6911150421238146,0.0362861871086358,0.0431333820884467,0.00020976541094368104,3.3886089316888785e-05
4,3.6948987851420125,0.03925255209529938,0.03968052496056786,6.633545125546375e-05,7.5425282346843416e-06
5,3.65451538009296,0.03870879684640851,0.04779671557194585,0.0002747286234563629,4.680351628660356e-05
6,3.693582874980925,0.04019526811196111,0.044263271208678005,0.00017354486397672862,2.6515702470668097e-05
7,3.645115338065591,0.03743182214171746,0.041621624759229967,9.494484872557721e-05,9.989609177259462e-06
8,3.6148689557948925,0.039269679633725706,0.04807265750697212,0.0002616297332297056,4.622759862716513e-05
9,3.642943576929605,0.03870555511596814,0.04488121299795623,0.0001730278561477763,2.590597860281927e-05
10,3.657932144511744,0.039227661403167,0.049228486289557206,0.00029129817924391285,4.663298962747033e-05
11,3.830240101540028,0.03989955807451555,0.037163013425094434,9.2393388393432e-05,1.105435743230126e-05
12,3.836237197108001,0.03907818028542879,0.033886824930929274,4.678345066388017e-05,4.89481998376242e-06
13,3.640691987719179,0.039558427959185065,0.050670024241981595,0.0003381918632263413,6.048502422987165e-05
14,3.659757228411077,0.03795130160489723,0.04734397064809181,0.0002715939669250025,4.5079392596704685e-05
15,3.627675042605301,0.03801420039426383,0.04922652525254109,0.0003050730422712397,5.121965093950353e-05
16,3.8820908070979177,0.039360190360677054,0.03295276038955175,5.950976760094039e-05,6.425322493663096e-06
17,3.589208819777775,0.03910178069252644,0.05081859626072926,0.00032110743406204445,5.845443420016058e-05
18,3.395487002874121,0.03950700417762649,0.06124726472900689,0.0006219093085750871,0.0001425465214733237
19,3.6448746702433676,0.038242900321551795,0.045254320113184685,0.00020377461158718236,3.286202206661536e-05
20,3.589802666724374,0.03436785157872608,0.04834725688292859,0.00033144476676170737,5.95825233865595e-05
21,3.592901577523701,0.03798114087034734,0.05278830352564587,0.00042253103835278413,8.143414910954041e-05
22,3.6313029375713075,0.038112791760637435,0.04262939811502381,0.00011035086856666318,1.3977092803585524e-05
23,3.788431921917301,0.039074201880375865,0.035374485423517996,4.769896693192109e-05,5.155809518265279e-06
