Unnamed: 0,SPE,Mean,STD,SKEW,KURT,target
0,3.4377586125648194,0.0316443699998139,0.04325454861957657,0.00015040508628942102,2.0073757597771757e-05,5
1,3.5643025758576754,0.02957446461413735,0.03609635486012699,8.000818418653035e-05,8.913426669455446e-06,5
2,3.176715076969164,0.01867068825788017,0.03306687044526937,9.265740464586058e-05,1.062914875165656e-05,5
3,3.2167630761039567,0.008480401828331534,0.016387713644239632,1.5542158167610863e-05,1.110879283541493e-06,5
4,3.1979152292167448,0.015983402861205247,0.0287773711049104,6.836175375648462e-05,7.475060232684703e-06,5
5,3.6029190812816334,0.017866726001801125,0.02066571503560134,1.2605363779748324e-05,7.122559922211946e-07,5
6,3.569654293534364,0.028918490394699094,0.033569611125409016,4.748910056662081e-05,4.311756017312531e-06,5
7,3.397644821060996,0.023183417513268436,0.035366376710146474,0.00010385780438229884,1.2359447046991026e-05,5
8,3.4706851836922774,0.015807316024613997,0.022891171465204904,3.1140154218626425e-05,2.558403605161348e-06,5
9,3.856716563109495,0.029508607927049475,0.02461233089634336,2.1058562009076983e-05,1.9434481266750664e-06,5
10,3.3822863845199973,0.021983247990508013,0.031041484447354405,4.73300490726484e-05,3.8407975676434375e-06,5
11,3.3649748703286897,0.02428783514383506,0.03614325855261497,0.00010242366406285189,1.2175081019406771e-05,5
12,3.628829895313377,0.028819611710147998,0.034664921780487724,9.429404058378568e-05,1.2225991617518567e-05,5
13,3.6249248106249534,0.02146895887174446,0.024496341162943247,2.490153944551625e-05,1.985116443657111e-06,5
14,3.588959615015515,0.020387258782111603,0.024350241607447087,2.142580352500556e-05,1.403434521552563e-06,5
15,3.1619753815195812,0.01972676023875508,0.035337132326421286,0.0001108222824926819,1.2878912885105756e-05,5
16,3.3497414750130736,0.02247170622385673,0.034318280897389496,0.00010376858155004416,1.3785551671314746e-05,5
17,3.406733339461078,0.02083197146206144,0.03072630355654522,6.320497312750735e-05,6.1377084552997976e-06,5
18,3.383361870120852,0.01479419957971696,0.020824790907286932,1.399098873064686e-05,7.484490813169386e-07,5
19,3.88831158079818,0.028760167438136943,0.022190736518902875,7.967740131531526e-06,5.097199331195574e-07,5
20,3.802685257949872,0.02370521635862641,0.022963874754176928,2.4679964490638643e-05,2.028661304923316e-06,5
21,3.4987504078014737,0.018439370709790303,0.02562136241216784,4.0337587141759396e-05,3.718107114191432e-06,5
22,3.0374496377915863,0.022499557042232974,0.03861518792377764,0.00010868684409187757,1.2742273886401735e-05,5
23,3.5620392466931365,0.01374146501300094,0.018630007604740515,1.6945284528093633e-05,1.195631119926995e-06,5
