,SPE,Mean,STD,SKEW,KURT
0,3.4838053520093673,0.016528420914425766,0.022814178294268902,2.685798016056865e-05,2.253528841120755e-06
1,3.5773804361996397,0.03049591759609501,0.0350241386414128,4.6684244340572774e-05,3.951968257809047e-06
2,3.528283795371468,0.015767699577596044,0.0208225510815348,2.0270803046974798e-05,1.4947513950656625e-06
3,3.232273562280573,0.025254869691442233,0.04150594265745177,0.00015332055900067846,1.9686695332961278e-05
4,3.5930591281956468,0.018390104642585465,0.023631179563109374,3.0166199412872627e-05,2.469409675127152e-06
5,3.7858967880341594,0.013760790954559838,0.014436921089762437,8.61112148733141e-06,5.319528457865086e-07
6,3.1204137905702884,0.019406797538643553,0.03941864127186617,0.00020155122035626154,3.211226128369969e-05
7,3.4143575102556443,0.010812461988842033,0.017685141112864164,1.8391815637305543e-05,1.3831463792642975e-06
8,3.2507965018401235,0.01890837353650785,0.032284421157940196,8.501423610747996e-05,9.409820539662196e-06
9,3.6986943541397643,0.022125694321372374,0.022545228762755123,1.4656117171678244e-05,1.0491369260197964e-06
10,3.9067392492727184,0.025220381886565835,0.02064272437581149,1.936068141209283e-05,1.6232807058145558e-06
11,3.558376833244304,0.02579751731692206,0.03184295853978286,5.067979890902597e-05,4.370200166616669e-06
12,3.772971510272728,0.013818013027216667,0.013197583883815131,2.6497656221401116e-06,9.098115311045746e-08
13,3.2276161089231588,0.002508649482132006,0.004413033286687164,2.6206087073225854e-07,4.8511196055946336e-09
14,3.6025923697126436,0.019354564106089208,0.021691878773384403,1.4317040679004267e-05,1.0531382186504201e-06
15,3.115421507195077,0.015861190990293955,0.02866400707739866,6.291332579530415e-05,6.633076925841558e-06
16,3.6112423506046265,0.024319565976738514,0.02767272971489191,2.528448145384003e-05,1.66364527272192e-06
17,3.7767571516692424,0.025850633539477644,0.024301772849158822,1.687383894791601e-05,1.108811819264657e-06
18,3.617022310110011,0.01439070924712267,0.015046254721999504,2.655890357096398e-06,1.0870840109321612e-07
19,3.917665902817695,0.01081007821318355,0.008024898974974916,4.990033265684109e-07,1.240750157140341e-08
20,3.583985120558677,0.032443668231220205,0.03947127349412562,0.00010386689900820813,1.185459028821956e-05
21,3.5476796740275742,0.02106169070773724,0.031165450756387218,9.884160932885366e-05,1.2900110221872382e-05
22,3.5749271122001813,0.010419456315944195,0.015462023356878489,1.3404753866468137e-05,9.340046967956106e-07
23,3.1477145073626853,0.011682992140466624,0.019165917162719613,1.2642239130163808e-05,6.77776593693421e-07
