Unnamed: 0,SPE,Mean,STD,SKEW,KURT,target
0,3.4232998057580613,0.02528301122758457,0.03430653682370737,6.971341060541179e-05,7.054448089432303e-06,5
1,3.5023711822904438,0.02402495742672684,0.032819527726688565,7.448698478170873e-05,7.769705892770227e-06,5
2,3.1463916965886454,0.02414366020323196,0.04176996052319707,0.00016339331638081392,2.2321154780912532e-05,5
3,3.5178361519197896,0.034900242607616004,0.040905304785025465,7.321259531791259e-05,8.307943632046054e-06,5
4,3.21717708811608,0.01774223627654036,0.03146694238494782,8.603404629058418e-05,9.774856004336976e-06,5
5,3.552823036435077,0.02636658294901343,0.03381720517942133,7.886271291719229e-05,9.063440778964509e-06,5
6,3.4924546631263618,0.02096574188018479,0.029409907116505925,6.143517912274529e-05,6.248491851332613e-06,5
7,3.064779258322265,0.023019635330216642,0.042459802082951616,0.0001821122512324639,2.5489193347341385e-05,5
8,3.3999649113008767,0.02661817295455504,0.037993735243475456,0.00011403870030191885,1.3575438331515473e-05,5
9,3.475592249416519,0.029482784830260386,0.04000621807747142,0.00012738504414566208,1.6085928881149796e-05,5
10,3.5109631397208623,0.030505659956569783,0.03915192733465215,0.00010626616614741648,1.295334755185238e-05,5
11,3.432637758405109,0.027021617663002567,0.038693777185173375,0.0001305791580745831,1.7151756497044297e-05,5
12,3.6535593598057163,0.027993858737241917,0.031180985917381224,4.54523239503963e-05,4.037917440287035e-06,5
13,3.5256207627472835,0.021774004899581312,0.02789440278745009,3.9941696103952505e-05,3.34010747962884e-06,5
14,3.1401211440434507,0.020602553756788027,0.03533112893305331,9.43767848677625e-05,1.0133500312058392e-05,5
15,3.1534532576601,0.018066609079421002,0.03330459851324033,0.0001058541396606894,1.357293894881063e-05,5
16,3.2303903076104086,0.030809952866889926,0.05087100804764802,0.0002803538515039752,4.2855244082382956e-05,5
17,3.3736034766195213,0.025511007932070392,0.03549340102150406,6.444797941456989e-05,5.743530140743973e-06,5
18,3.382307541235056,0.016253631214705945,0.021350333124893563,1.0785582305170084e-05,5.370572584573656e-07,5
19,3.3491216696455117,0.018435255524964386,0.02617096369400535,2.7661488357471034e-05,1.9992006456858828e-06,5
20,3.692082973836684,0.014052246451666757,0.016710771882906247,1.1451166399136514e-05,6.533790731656166e-07,5
21,3.277784366317132,0.032374378621100666,0.054972932245339313,0.00043254375540610304,8.394948360070772e-05,5
22,3.1354837722455566,0.01884743508229656,0.03305361479463805,8.81471233384311e-05,1.0518406594139344e-05,5
23,3.39977504940948,0.02377506967748669,0.03257898657218751,5.761720872209435e-05,5.280898819270595e-06,5
