Unnamed: 0,SPE,Mean,STD,SKEW,KURT,target
0,3.5167528334568154,0.03806262676890426,0.05940121257301682,0.0006708711336490443,0.00015602268519431428,3
1,3.746035324297512,0.039114414813508025,0.04309167971530371,0.00019741068287967858,3.1331484384356046e-05,3
2,3.853579246658097,0.0376370888388366,0.031583994039352976,3.4686417271465854e-05,3.189317017521785e-06,3
3,3.946515689065556,0.039412642173032086,0.02705998338722769,1.4766667942842008e-05,1.2349655160313585e-06,3
4,3.8612463764959695,0.0404568242156032,0.03354031559967712,4.321129370626981e-05,4.255528583066423e-06,3
5,3.7678891987755088,0.0379959953877756,0.035241884882340604,4.17368223802732e-05,4.049966120165046e-06,3
6,3.8737746203828567,0.03825302571119212,0.0315714706091744,5.1300424757286276e-05,6.101361802628231e-06,3
7,3.766154239598004,0.03162741775837629,0.03181235685854071,4.7252057591067326e-05,3.77488326220808e-06,3
8,3.7887523684198285,0.03640952237392669,0.03915399818011847,0.00017257969903246862,2.715045381726619e-05,3
9,3.891696893479261,0.034792877130486934,0.02834938965414756,3.869483901381477e-05,3.900434437702257e-06,3
10,3.909580122539536,0.03540165829757976,0.026858681424941556,2.1043911595368285e-05,1.6753693276227542e-06,3
11,3.9853168951868128,0.04023241146411315,0.026385494488223526,2.302773270750392e-05,1.7457590473607e-06,3
12,3.7664695755669673,0.037016338506234564,0.03871417303007965,0.00012489432397895162,1.6459664049943742e-05,3
13,3.899982573061131,0.03841178101120922,0.03159895262904693,5.56646607532274e-05,5.638946525961767e-06,3
14,3.80528606144184,0.037238050987919186,0.035891577169812464,8.349652550119695e-05,9.68149811739061e-06,3
15,3.950095372074749,0.038223510191770164,0.0279361158733609,3.784070878415687e-05,3.822087376940324e-06,3
16,3.940264319335416,0.03435581225849132,0.02395541916044184,9.837019584656707e-06,6.941115249975446e-07,3
17,3.921433191735228,0.03856928734041325,0.028454161682171287,2.3324527731872374e-05,1.98184616270567e-06,3
18,3.707998726109124,0.039744197973595685,0.03817758577886489,4.818933029711347e-05,5.800450153875452e-06,3
19,3.9428471667385314,0.03422760858148305,0.0268721252155976,4.461828785753609e-05,4.263883811969717e-06,3
20,3.824158361870595,0.038373171249593135,0.03478362155904687,6.243702860176589e-05,6.540121461613521e-06,3
21,3.8442133645041534,0.04006257042940885,0.03541775164584686,6.354229923038003e-05,6.371523365324462e-06,3
22,4.008960546869496,0.039974199967434884,0.024135976954116903,1.5747586482515344e-05,1.0811990255339656e-06,3
23,3.807448490597036,0.036190995783865434,0.03470233267764252,8.795649175817323e-05,1.1307990215379433e-05,3
