Unnamed: 0,SPE,Mean,STD,SKEW,KURT,target
0,3.739340390532606,0.03972788433346162,0.04361868099693129,0.00018504080749990188,2.670825025153526e-05,0
1,3.775128680988636,0.03494405883679684,0.033730604500546116,5.572830793242491e-05,5.8595946728469075e-06,0
2,3.498407645923795,0.03986650610270382,0.053927844957032685,0.00031259972734244863,5.249433768936582e-05,0
3,3.9445054968088056,0.037726057348188485,0.02992659916220812,6.130797173175981e-05,5.870339161029124e-06,0
4,3.852510667199044,0.03720345542831284,0.03355224408331844,6.654529271324254e-05,6.611622420025852e-06,0
5,3.7618122597002586,0.03805801737054642,0.04123522443020499,0.0001506756949679773,1.869371942440096e-05,0
6,3.7290210833620767,0.035067585831359285,0.0390590678888196,0.00012612490177251308,1.5106628977663424e-05,0
7,3.8854903029857564,0.037938679660051725,0.03368706599376076,8.536246719502937e-05,9.500370125592226e-06,0
8,3.5895437954338494,0.0397531289476869,0.05297767589557513,0.00037013355248359097,6.566469321020772e-05,0
9,3.668438079895069,0.034781730729352936,0.03775962576126046,7.41930380775164e-05,7.709913918867819e-06,0
10,3.7965539071927537,0.04040949711623913,0.04101297977248716,0.00013793978442132809,1.6797243083545922e-05,0
11,4.078695655027984,0.033404634320699164,0.015261497003840253,4.3098727844239506e-06,2.1929804164004268e-07,0
12,3.707257341567785,0.038050818146421785,0.04107285788143535,0.00011739937018621433,1.4291649409921432e-05,0
13,3.8745506681035935,0.03527350069599796,0.031606837480933715,7.143911002699867e-05,8.183254877141847e-06,0
14,3.8993642104000736,0.041289545963961866,0.03447535509086675,7.734973731423565e-05,8.245777156501846e-06,0
15,3.8228351865824175,0.03850065284392298,0.03613211549787797,8.473722206171069e-05,9.327515154404092e-06,0
16,3.869706960494937,0.03679469185601157,0.03330477691805585,8.141202687424861e-05,9.04507903373318e-06,0
17,3.911868663462149,0.03657849076776512,0.028388703227249887,3.265106476761183e-05,2.8365431673643384e-06,0
18,3.526103439075421,0.03853692529190585,0.04860650453209009,0.00023663755437799448,4.205897917664992e-05,0
19,3.787973690611613,0.03687568550555451,0.035153250236006565,5.9573013217952456e-05,5.4374193230546266e-06,0
20,3.844604261616805,0.037242356185051284,0.0349918731164694,8.241353589479478e-05,8.259669116252914e-06,0
21,3.708929832735628,0.035922729461149334,0.04269976194483385,0.00018270255299146596,2.460010634405459e-05,0
22,3.7509588356976913,0.036519891173389135,0.035389983033837565,5.496376916316267e-05,5.767105758511973e-06,0
23,3.8437046174106193,0.03948768319568168,0.035174205823905236,7.369617086511505e-05,8.32609558330717e-06,0
